rir_name,T60_125Hz,T60_250Hz,T60_500Hz,T60_1000Hz,T60_2000Hz,T60_4000Hz,T60_8000Hz,Source_Pos,Receiver_Pos,mesh_name
9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/L2_R0016.wav,0.37,0.4,0.29,0.38,0.4,0.39,0.37,[2.0564 1.9    2.9474],[ 1.0564  0.9    -1.0526],9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/house.obj
9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/L2_R0032.wav,0.26,0.29,0.19,0.22,0.26,0.26,0.25,[2.0564 1.9    2.9474],[4.0564 1.9    2.9474],9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/house.obj
9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/L3_R0032.wav,0.18,0.25,0.21,0.26,0.27,0.25,0.24,[4.0564 1.9    3.9474],[4.0564 1.9    2.9474],9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/house.obj
9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/L3_R0038.wav,0.3,0.35,0.3,0.35,0.35,0.34,0.34,[4.0564 1.9    3.9474],[0.0564 1.9    3.9474],9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/house.obj
9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/L4_R0022.wav,0.39,0.51,0.3,0.36,0.42,0.39,0.38,[ 2.0564  0.9    -1.0526],[ 4.0564  1.9    -1.0526],9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/house.obj
9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/L4_R0023.wav,0.38,0.38,0.31,0.43,0.43,0.43,0.41,[ 2.0564  0.9    -1.0526],[0.0564 1.9    0.9474],9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/house.obj
9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/L4_R0050.wav,0.35,0.45,0.3,0.46,0.45,0.43,0.44,[ 2.0564  0.9    -1.0526],[4.0564 1.9    4.9474],9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/house.obj
9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/L4_R0056.wav,0.49,0.36,0.33,0.4,0.41,0.42,0.39,[ 2.0564  0.9    -1.0526],[-1.9436  1.9     5.9474],9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/house.obj
40dcaad6-b0b5-4030-bd90-13ceadc84ce1/L1_R0010.wav,0.5,0.59,0.65,0.94,0.89,0.83,0.73,[2.8698 1.9995 3.03  ],[ 0.8698  1.9995 -2.97  ],40dcaad6-b0b5-4030-bd90-13ceadc84ce1/house.obj
40dcaad6-b0b5-4030-bd90-13ceadc84ce1/L2_R0051.wav,0.62,0.58,0.47,0.86,0.87,0.82,0.69,[2.8698 0.9995 1.03  ],[1.8698 1.9995 1.03  ],40dcaad6-b0b5-4030-bd90-13ceadc84ce1/house.obj
40dcaad6-b0b5-4030-bd90-13ceadc84ce1/L2_R0054.wav,0.52,0.62,0.57,0.93,0.87,0.81,0.71,[2.8698 0.9995 1.03  ],[-1.1302  0.9995  2.03  ],40dcaad6-b0b5-4030-bd90-13ceadc84ce1/house.obj
40dcaad6-b0b5-4030-bd90-13ceadc84ce1/L3_R0006.wav,0.47,0.5,0.59,0.8,0.81,0.79,0.7,[-1.1302  0.9995 -2.97  ],[-3.1302  1.9995 -2.97  ],40dcaad6-b0b5-4030-bd90-13ceadc84ce1/house.obj
40dcaad6-b0b5-4030-bd90-13ceadc84ce1/L3_R0038.wav,0.55,0.61,0.64,0.95,0.91,0.86,0.77,[-1.1302  0.9995 -2.97  ],[2.8698 1.9995 0.03  ],40dcaad6-b0b5-4030-bd90-13ceadc84ce1/house.obj
40dcaad6-b0b5-4030-bd90-13ceadc84ce1/L3_R0054.wav,0.57,0.58,0.7,0.95,0.93,0.87,0.78,[-1.1302  0.9995 -2.97  ],[-1.1302  0.9995  2.03  ],40dcaad6-b0b5-4030-bd90-13ceadc84ce1/house.obj
40dcaad6-b0b5-4030-bd90-13ceadc84ce1/L4_R0077.wav,0.6,0.62,0.59,0.9,0.85,0.8,0.7,[1.8698 1.9995 0.03  ],[-1.1302  1.9995  4.03  ],40dcaad6-b0b5-4030-bd90-13ceadc84ce1/house.obj
40dcaad6-b0b5-4030-bd90-13ceadc84ce1/L5_R0052.wav,0.58,0.56,0.56,0.92,0.86,0.81,0.7,[-0.1302  1.9995  3.03  ],[2.8698 1.9995 1.03  ],40dcaad6-b0b5-4030-bd90-13ceadc84ce1/house.obj
40dcaad6-b0b5-4030-bd90-13ceadc84ce1/L5_R0058.wav,0.52,0.41,0.4,0.6,0.61,0.56,0.49,[-0.1302  1.9995  3.03  ],[-2.1302  1.9995  2.03  ],40dcaad6-b0b5-4030-bd90-13ceadc84ce1/house.obj
40dcaad6-b0b5-4030-bd90-13ceadc84ce1/L5_R0064.wav,0.41,0.39,0.38,0.63,0.63,0.57,0.49,[-0.1302  1.9995  3.03  ],[-1.1302  0.9995  3.03  ],40dcaad6-b0b5-4030-bd90-13ceadc84ce1/house.obj
8e234f22-483c-4dfd-9ce5-cc2d052a97e8/L2_R0109.wav,0.41,0.44,0.52,0.85,0.91,0.89,0.78,[ 0.1097  1.     -0.0812],[0.1097 1.     1.9188],8e234f22-483c-4dfd-9ce5-cc2d052a97e8/house.obj
8e234f22-483c-4dfd-9ce5-cc2d052a97e8/L2_R0111.wav,0.44,0.5,0.55,0.85,0.9,0.88,0.76,[ 0.1097  1.     -0.0812],[-4.8903  2.      1.9188],8e234f22-483c-4dfd-9ce5-cc2d052a97e8/house.obj
8e234f22-483c-4dfd-9ce5-cc2d052a97e8/L2_R0118.wav,0.45,0.48,0.52,0.84,0.89,0.86,0.76,[ 0.1097  1.     -0.0812],[-4.8903  1.      2.9188],8e234f22-483c-4dfd-9ce5-cc2d052a97e8/house.obj
8e234f22-483c-4dfd-9ce5-cc2d052a97e8/L2_R0126.wav,0.42,0.52,0.54,0.84,0.89,0.87,0.76,[ 0.1097  1.     -0.0812],[-3.8903  2.      2.9188],8e234f22-483c-4dfd-9ce5-cc2d052a97e8/house.obj
8e234f22-483c-4dfd-9ce5-cc2d052a97e8/L3_R0021.wav,0.46,0.43,0.47,0.85,0.87,0.85,0.75,[ 2.1097  1.     -0.0812],[-4.8903  1.     -2.0812],8e234f22-483c-4dfd-9ce5-cc2d052a97e8/house.obj
8e234f22-483c-4dfd-9ce5-cc2d052a97e8/L3_R0087.wav,0.37,0.58,0.55,0.89,0.92,0.9,0.79,[ 2.1097  1.     -0.0812],[-1.8903  1.      0.9188],8e234f22-483c-4dfd-9ce5-cc2d052a97e8/house.obj
8e234f22-483c-4dfd-9ce5-cc2d052a97e8/L4_R0063.wav,0.38,0.46,0.58,0.86,0.91,0.88,0.77,[0.1097 2.     0.9188],[-2.8903  1.     -0.0812],8e234f22-483c-4dfd-9ce5-cc2d052a97e8/house.obj
8e234f22-483c-4dfd-9ce5-cc2d052a97e8/L4_R0118.wav,0.47,0.5,0.55,0.86,0.9,0.87,0.77,[0.1097 2.     0.9188],[-4.8903  1.      2.9188],8e234f22-483c-4dfd-9ce5-cc2d052a97e8/house.obj
8e234f22-483c-4dfd-9ce5-cc2d052a97e8/L5_R0013.wav,0.34,0.33,0.39,0.48,0.52,0.51,0.45,[-1.8903  2.     -2.0812],[-2.8903  2.     -3.0812],8e234f22-483c-4dfd-9ce5-cc2d052a97e8/house.obj
8e234f22-483c-4dfd-9ce5-cc2d052a97e8/L5_R0028.wav,0.39,0.49,0.45,0.76,0.73,0.74,0.66,[-1.8903  2.     -2.0812],[ 2.1097  1.     -2.0812],8e234f22-483c-4dfd-9ce5-cc2d052a97e8/house.obj
76565192-c7c4-4135-87dd-a7742bdf9b3a/L1_R0089.wav,0.2,0.12,0.14,0.2,0.24,0.21,0.21,[ 1.6467  1.9    -0.3544],[0.6467 1.9    4.6456],76565192-c7c4-4135-87dd-a7742bdf9b3a/house.obj
76565192-c7c4-4135-87dd-a7742bdf9b3a/L1_R0092.wav,0.17,0.16,0.16,0.2,0.2,0.19,0.21,[ 1.6467  1.9    -0.3544],[3.6467 1.9    4.6456],76565192-c7c4-4135-87dd-a7742bdf9b3a/house.obj
76565192-c7c4-4135-87dd-a7742bdf9b3a/L3_R0091.wav,0.13,0.17,0.15,0.21,0.2,0.19,0.2,[-2.3533  0.9    -5.3544],[2.6467 1.9    4.6456],76565192-c7c4-4135-87dd-a7742bdf9b3a/house.obj
76565192-c7c4-4135-87dd-a7742bdf9b3a/L3_R0101.wav,0.13,0.18,0.14,0.2,0.2,0.2,0.2,[-2.3533  0.9    -5.3544],[1.6467 1.9    5.6456],76565192-c7c4-4135-87dd-a7742bdf9b3a/house.obj
76565192-c7c4-4135-87dd-a7742bdf9b3a/L3_R0103.wav,0.16,0.18,0.15,0.2,0.24,0.22,0.22,[-2.3533  0.9    -5.3544],[3.6467 1.9    5.6456],76565192-c7c4-4135-87dd-a7742bdf9b3a/house.obj
76565192-c7c4-4135-87dd-a7742bdf9b3a/L4_R0011.wav,0.13,0.16,0.15,0.19,0.21,0.21,0.22,[ 3.6467  1.9    -0.3544],[-0.3533  1.9    -4.3544],76565192-c7c4-4135-87dd-a7742bdf9b3a/house.obj
76565192-c7c4-4135-87dd-a7742bdf9b3a/L4_R0027.wav,0.15,0.16,0.17,0.24,0.26,0.26,0.26,[ 3.6467  1.9    -0.3544],[ 3.6467  1.9    -2.3544],76565192-c7c4-4135-87dd-a7742bdf9b3a/house.obj
76565192-c7c4-4135-87dd-a7742bdf9b3a/L4_R0063.wav,0.16,0.15,0.14,0.17,0.18,0.18,0.19,[ 3.6467  1.9    -0.3544],[-1.3533  0.9     2.6456],76565192-c7c4-4135-87dd-a7742bdf9b3a/house.obj
76565192-c7c4-4135-87dd-a7742bdf9b3a/L4_R0097.wav,0.13,0.12,0.11,0.16,0.17,0.17,0.17,[ 3.6467  1.9    -0.3544],[3.6467 0.9    5.6456],76565192-c7c4-4135-87dd-a7742bdf9b3a/house.obj
76565192-c7c4-4135-87dd-a7742bdf9b3a/L5_R0078.wav,0.15,0.14,0.15,0.17,0.2,0.2,0.19,[-0.3533  1.9     3.6456],[2.6467 0.9    3.6456],76565192-c7c4-4135-87dd-a7742bdf9b3a/house.obj
a0d30f6c-c229-45a2-bf7f-ae9f08b97596/L1_R0015.wav,0.57,0.73,0.87,0.85,0.57,0.45,0.38,[ 4.3669  1.9995 -1.1088],[ 4.3669  1.9995 -5.1088],a0d30f6c-c229-45a2-bf7f-ae9f08b97596/house.obj
a0d30f6c-c229-45a2-bf7f-ae9f08b97596/L1_R0037.wav,0.61,0.62,0.74,0.7,0.49,0.41,0.37,[ 4.3669  1.9995 -1.1088],[ 2.3669  0.9995 -3.1088],a0d30f6c-c229-45a2-bf7f-ae9f08b97596/house.obj
a0d30f6c-c229-45a2-bf7f-ae9f08b97596/L1_R0060.wav,0.6,0.64,0.73,0.68,0.52,0.46,0.42,[ 4.3669  1.9995 -1.1088],[-0.6331  1.9995 -2.1088],a0d30f6c-c229-45a2-bf7f-ae9f08b97596/house.obj
a0d30f6c-c229-45a2-bf7f-ae9f08b97596/L2_R0021.wav,0.57,0.66,0.75,0.71,0.54,0.54,0.51,[-1.6331  1.9995 -1.1088],[ 0.3669  0.9995 -4.1088],a0d30f6c-c229-45a2-bf7f-ae9f08b97596/house.obj
a0d30f6c-c229-45a2-bf7f-ae9f08b97596/L3_R0009.wav,0.53,0.62,0.7,0.71,0.54,0.46,0.4,[-2.6331  0.9995 -0.1088],[-2.6331  1.9995 -5.1088],a0d30f6c-c229-45a2-bf7f-ae9f08b97596/house.obj
a0d30f6c-c229-45a2-bf7f-ae9f08b97596/L3_R0021.wav,0.54,0.63,0.73,0.69,0.55,0.49,0.45,[-2.6331  0.9995 -0.1088],[ 0.3669  0.9995 -4.1088],a0d30f6c-c229-45a2-bf7f-ae9f08b97596/house.obj
a0d30f6c-c229-45a2-bf7f-ae9f08b97596/L3_R0055.wav,0.52,0.71,0.71,0.67,0.51,0.45,0.41,[-2.6331  0.9995 -0.1088],[ 3.3669  0.9995 -2.1088],a0d30f6c-c229-45a2-bf7f-ae9f08b97596/house.obj
a0d30f6c-c229-45a2-bf7f-ae9f08b97596/L3_R0080.wav,0.43,0.54,0.59,0.53,0.45,0.41,0.38,[-2.6331  0.9995 -0.1088],[ 0.3669  0.9995 -0.1088],a0d30f6c-c229-45a2-bf7f-ae9f08b97596/house.obj
a0d30f6c-c229-45a2-bf7f-ae9f08b97596/L3_R0084.wav,0.48,0.44,0.54,0.53,0.46,0.4,0.37,[-2.6331  0.9995 -0.1088],[-2.6331  1.9995 -0.1088],a0d30f6c-c229-45a2-bf7f-ae9f08b97596/house.obj
a0d30f6c-c229-45a2-bf7f-ae9f08b97596/L5_R0023.wav,0.49,0.55,0.75,0.72,0.48,0.4,0.35,[-2.6331  1.9995 -4.1088],[ 4.3669  0.9995 -4.1088],a0d30f6c-c229-45a2-bf7f-ae9f08b97596/house.obj
40b522ad-fa7b-44b2-aed5-81f65a369d88/L2_R0006.wav,1.56,1.35,1.14,1.01,0.82,0.68,0.61,[-2.1157  1.9     0.0616],[-4.1157  1.9    -3.9384],40b522ad-fa7b-44b2-aed5-81f65a369d88/house.obj
40b522ad-fa7b-44b2-aed5-81f65a369d88/L3_R0014.wav,1.56,1.29,1.19,1.12,0.87,0.69,0.68,[-5.1157  1.9     4.0616],[ 1.8843  1.9    -2.9384],40b522ad-fa7b-44b2-aed5-81f65a369d88/house.obj
40b522ad-fa7b-44b2-aed5-81f65a369d88/L3_R0032.wav,1.72,1.3,1.15,1.1,0.84,0.62,0.52,[-5.1157  1.9     4.0616],[-4.1157  1.9     1.0616],40b522ad-fa7b-44b2-aed5-81f65a369d88/house.obj
40b522ad-fa7b-44b2-aed5-81f65a369d88/L3_R0050.wav,1.46,1.17,0.99,0.93,0.77,0.71,0.69,[-5.1157  1.9     4.0616],[2.8843 1.9    3.0616],40b522ad-fa7b-44b2-aed5-81f65a369d88/house.obj
40b522ad-fa7b-44b2-aed5-81f65a369d88/L3_R0052.wav,1.47,1.19,1.05,0.96,0.72,0.63,0.59,[-5.1157  1.9     4.0616],[-3.1157  0.9     4.0616],40b522ad-fa7b-44b2-aed5-81f65a369d88/house.obj
40b522ad-fa7b-44b2-aed5-81f65a369d88/L4_R0043.wav,1.4,1.25,1.19,1.14,0.9,0.75,0.71,[-3.1157  1.9    -3.9384],[-4.1157  1.9     3.0616],40b522ad-fa7b-44b2-aed5-81f65a369d88/house.obj
40b522ad-fa7b-44b2-aed5-81f65a369d88/L4_R0051.wav,1.63,1.51,1.23,1.14,0.94,0.73,0.71,[-3.1157  1.9    -3.9384],[-4.1157  0.9     4.0616],40b522ad-fa7b-44b2-aed5-81f65a369d88/house.obj
40b522ad-fa7b-44b2-aed5-81f65a369d88/L5_R0007.wav,1.66,1.26,1.23,1.16,0.81,0.66,0.58,[-3.1157  1.9    -2.9384],[-1.1157  1.9    -3.9384],40b522ad-fa7b-44b2-aed5-81f65a369d88/house.obj
40b522ad-fa7b-44b2-aed5-81f65a369d88/L5_R0029.wav,1.49,1.24,1.16,1.06,0.81,0.67,0.59,[-3.1157  1.9    -2.9384],[-4.1157  0.9     1.0616],40b522ad-fa7b-44b2-aed5-81f65a369d88/house.obj
40b522ad-fa7b-44b2-aed5-81f65a369d88/L5_R0055.wav,1.5,1.22,1.2,1.09,0.91,0.7,0.6,[-3.1157  1.9    -2.9384],[-0.1157  0.9     4.0616],40b522ad-fa7b-44b2-aed5-81f65a369d88/house.obj
4e8acec6-a626-47bf-8a90-053e425e6522/L1_R0007.wav,0.75,0.9,1.0,1.06,0.77,0.77,0.72,[-3.0306  0.9999  2.683 ],[ 4.9694  1.9999 -2.317 ],4e8acec6-a626-47bf-8a90-053e425e6522/house.obj
4e8acec6-a626-47bf-8a90-053e425e6522/L1_R0013.wav,0.71,0.89,0.99,1.11,0.77,0.77,0.72,[-3.0306  0.9999  2.683 ],[ 4.9694  0.9999 -1.317 ],4e8acec6-a626-47bf-8a90-053e425e6522/house.obj
4e8acec6-a626-47bf-8a90-053e425e6522/L1_R0019.wav,0.8,0.99,1.01,1.13,0.77,0.76,0.72,[-3.0306  0.9999  2.683 ],[ 4.9694  1.9999 -1.317 ],4e8acec6-a626-47bf-8a90-053e425e6522/house.obj
4e8acec6-a626-47bf-8a90-053e425e6522/L1_R0020.wav,0.91,1.06,1.02,1.12,0.76,0.76,0.72,[-3.0306  0.9999  2.683 ],[ 5.9694  1.9999 -1.317 ],4e8acec6-a626-47bf-8a90-053e425e6522/house.obj
4e8acec6-a626-47bf-8a90-053e425e6522/L3_R0006.wav,0.73,0.72,0.8,0.79,0.62,0.63,0.59,[ 5.9694  0.9999 -2.317 ],[ 3.9694  1.9999 -2.317 ],4e8acec6-a626-47bf-8a90-053e425e6522/house.obj
4e8acec6-a626-47bf-8a90-053e425e6522/L3_R0007.wav,0.66,0.68,0.8,0.79,0.62,0.63,0.58,[ 5.9694  0.9999 -2.317 ],[ 4.9694  1.9999 -2.317 ],4e8acec6-a626-47bf-8a90-053e425e6522/house.obj
4e8acec6-a626-47bf-8a90-053e425e6522/L3_R0017.wav,0.63,0.73,0.74,0.79,0.61,0.63,0.58,[ 5.9694  0.9999 -2.317 ],[ 2.9694  1.9999 -1.317 ],4e8acec6-a626-47bf-8a90-053e425e6522/house.obj
4e8acec6-a626-47bf-8a90-053e425e6522/L3_R0018.wav,0.62,0.67,0.76,0.78,0.62,0.64,0.58,[ 5.9694  0.9999 -2.317 ],[ 3.9694  1.9999 -1.317 ],4e8acec6-a626-47bf-8a90-053e425e6522/house.obj
4e8acec6-a626-47bf-8a90-053e425e6522/L3_R0026.wav,0.8,0.87,0.92,0.93,0.74,0.75,0.7,[ 5.9694  0.9999 -2.317 ],[1.9694 0.9999 0.683 ],4e8acec6-a626-47bf-8a90-053e425e6522/house.obj
4e8acec6-a626-47bf-8a90-053e425e6522/L4_R0003.wav,0.86,0.95,0.93,0.95,0.74,0.75,0.7,[0.9694 0.9999 0.683 ],[ 4.9694  0.9999 -2.317 ],4e8acec6-a626-47bf-8a90-053e425e6522/house.obj
d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/L1_R0020.wav,0.6,0.48,0.4,0.37,0.3,0.29,0.28,[ 0.783   0.9987 -0.9785],[-0.217   0.9987 -0.9785],d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/house.obj
d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/L1_R0028.wav,0.72,0.57,0.42,0.39,0.32,0.32,0.31,[ 0.783   0.9987 -0.9785],[-2.217   0.9987  0.0215],d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/house.obj
d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/L1_R0066.wav,0.72,0.6,0.49,0.44,0.36,0.37,0.37,[ 0.783   0.9987 -0.9785],[-2.217   1.9987  3.0215],d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/house.obj
d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/L1_R0070.wav,0.65,0.65,0.54,0.47,0.45,0.45,0.45,[ 0.783   0.9987 -0.9785],[1.783  1.9987 3.0215],d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/house.obj
d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/L2_R0008.wav,0.86,0.72,0.62,0.68,0.45,0.44,0.43,[0.783  0.9987 1.0215],[ 2.783   1.9987 -3.9785],d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/house.obj
d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/L4_R0024.wav,0.54,0.61,0.41,0.38,0.29,0.29,0.3,[-0.217   1.9987  0.0215],[ 1.783   1.9987 -0.9785],d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/house.obj
d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/L5_R0014.wav,0.83,0.73,0.6,0.54,0.56,0.59,0.59,[2.783  1.9987 3.0215],[ 1.783   1.9987 -1.9785],d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/house.obj
d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/L5_R0020.wav,0.65,0.67,0.52,0.47,0.4,0.43,0.43,[2.783  1.9987 3.0215],[-0.217   0.9987 -0.9785],d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/house.obj
d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/L5_R0024.wav,0.65,0.62,0.56,0.55,0.56,0.55,0.52,[2.783  1.9987 3.0215],[ 1.783   1.9987 -0.9785],d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/house.obj
d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/L5_R0032.wav,0.83,0.63,0.57,0.5,0.41,0.44,0.44,[2.783  1.9987 3.0215],[-1.217   1.9987  0.0215],d2f8bb16-f080-4c4d-9de7-b2c3caa5bf87/house.obj
d4624691-343d-46b6-b82b-9019115d642a/L1_R0052.wav,0.83,1.13,1.23,1.39,1.34,1.06,0.85,[2.9037 0.9987 3.504 ],[ 1.9037  1.9987 -2.496 ],d4624691-343d-46b6-b82b-9019115d642a/house.obj
d4624691-343d-46b6-b82b-9019115d642a/L1_R0138.wav,0.88,1.07,1.09,1.36,1.31,1.05,0.84,[2.9037 0.9987 3.504 ],[0.9037 0.9987 3.504 ],d4624691-343d-46b6-b82b-9019115d642a/house.obj
d4624691-343d-46b6-b82b-9019115d642a/L2_R0041.wav,0.9,1.1,1.14,1.34,1.3,1.05,0.84,[ 5.9037  0.9987 -2.496 ],[ 2.9037  1.9987 -3.496 ],d4624691-343d-46b6-b82b-9019115d642a/house.obj
d4624691-343d-46b6-b82b-9019115d642a/L3_R0066.wav,0.48,0.59,0.62,0.94,0.86,0.69,0.6,[-6.0963  0.9987  1.504 ],[-6.0963  1.9987 -1.496 ],d4624691-343d-46b6-b82b-9019115d642a/house.obj
d4624691-343d-46b6-b82b-9019115d642a/L3_R0138.wav,0.94,1.14,1.13,1.46,1.4,1.07,0.88,[-6.0963  0.9987  1.504 ],[0.9037 0.9987 3.504 ],d4624691-343d-46b6-b82b-9019115d642a/house.obj
d4624691-343d-46b6-b82b-9019115d642a/L3_R0150.wav,0.81,1.23,1.2,1.44,1.39,1.07,0.88,[-6.0963  0.9987  1.504 ],[2.9037 1.9987 4.504 ],d4624691-343d-46b6-b82b-9019115d642a/house.obj
d4624691-343d-46b6-b82b-9019115d642a/L3_R0157.wav,0.94,1.22,1.18,1.48,1.41,1.06,0.86,[-6.0963  0.9987  1.504 ],[2.9037 0.9987 6.504 ],d4624691-343d-46b6-b82b-9019115d642a/house.obj
d4624691-343d-46b6-b82b-9019115d642a/L5_R0017.wav,0.96,1.19,1.19,1.42,1.36,1.06,0.83,[-1.0963  0.9987 -1.496 ],[ 0.9037  1.9987 -5.496 ],d4624691-343d-46b6-b82b-9019115d642a/house.obj
d4624691-343d-46b6-b82b-9019115d642a/L5_R0093.wav,0.66,0.91,1.0,1.27,1.11,0.84,0.7,[-1.0963  0.9987 -1.496 ],[-4.0963  0.9987  0.504 ],d4624691-343d-46b6-b82b-9019115d642a/house.obj
d4624691-343d-46b6-b82b-9019115d642a/L5_R0116.wav,0.68,0.87,0.96,1.26,1.13,0.84,0.7,[-1.0963  0.9987 -1.496 ],[-5.0963  1.9987  1.504 ],d4624691-343d-46b6-b82b-9019115d642a/house.obj
367c476f-57ba-40c9-90e2-1289c6938442/L1_R0001.wav,1.26,1.37,0.95,0.88,0.68,0.62,0.56,[-3.7148  1.9    -1.7898],[-3.7148  1.9    -2.7898],367c476f-57ba-40c9-90e2-1289c6938442/house.obj
367c476f-57ba-40c9-90e2-1289c6938442/L1_R0004.wav,2.39,2.16,1.64,1.39,0.94,0.77,0.7,[-3.7148  1.9    -1.7898],[ 1.2852  0.9    -1.7898],367c476f-57ba-40c9-90e2-1289c6938442/house.obj
367c476f-57ba-40c9-90e2-1289c6938442/L1_R0010.wav,2.42,2.2,1.61,1.41,0.93,0.77,0.7,[-3.7148  1.9    -1.7898],[ 0.2852  1.9    -0.7898],367c476f-57ba-40c9-90e2-1289c6938442/house.obj
367c476f-57ba-40c9-90e2-1289c6938442/L1_R0011.wav,2.4,2.18,1.64,1.42,0.93,0.77,0.7,[-3.7148  1.9    -1.7898],[ 1.2852  1.9    -0.7898],367c476f-57ba-40c9-90e2-1289c6938442/house.obj
367c476f-57ba-40c9-90e2-1289c6938442/L2_R0002.wav,1.44,1.56,1.19,1.03,0.76,0.68,0.63,[-1.7148  1.9    -1.7898],[-2.7148  1.9    -2.7898],367c476f-57ba-40c9-90e2-1289c6938442/house.obj
367c476f-57ba-40c9-90e2-1289c6938442/L3_R0001.wav,1.79,1.79,1.11,1.04,0.75,0.68,0.61,[-1.7148  1.9    -2.7898],[-3.7148  1.9    -2.7898],367c476f-57ba-40c9-90e2-1289c6938442/house.obj
367c476f-57ba-40c9-90e2-1289c6938442/L3_R0005.wav,1.59,1.48,1.12,1.08,0.76,0.67,0.62,[-1.7148  1.9    -2.7898],[-2.7148  1.9    -1.7898],367c476f-57ba-40c9-90e2-1289c6938442/house.obj
367c476f-57ba-40c9-90e2-1289c6938442/L3_R0015.wav,2.4,2.21,1.73,1.4,1.02,0.81,0.78,[-1.7148  1.9    -2.7898],[0.2852 1.9    1.2102],367c476f-57ba-40c9-90e2-1289c6938442/house.obj
367c476f-57ba-40c9-90e2-1289c6938442/L4_R0014.wav,2.48,2.43,1.64,1.29,0.9,0.78,0.71,[0.2852 1.9    2.2102],[-2.7148  1.9     1.2102],367c476f-57ba-40c9-90e2-1289c6938442/house.obj
367c476f-57ba-40c9-90e2-1289c6938442/L5_R0007.wav,2.36,2.01,1.54,1.37,0.9,0.77,0.7,[-3.7148  1.9     0.2102],[ 1.2852  1.9    -1.7898],367c476f-57ba-40c9-90e2-1289c6938442/house.obj
9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/L2_R0052.wav,0.21,0.21,0.47,0.4,0.33,0.32,0.31,[-0.2883  1.9999  1.8859],[-1.2883  1.9999  0.8859],9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/house.obj
9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/L3_R0002.wav,0.2,0.22,0.23,0.33,0.33,0.32,0.32,[-0.2883  1.9999  0.8859],[-2.2883  0.9999 -3.1141],9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/house.obj
9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/L3_R0024.wav,0.18,0.23,0.25,0.3,0.33,0.31,0.31,[-0.2883  1.9999  0.8859],[ 0.7117  0.9999 -1.1141],9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/house.obj
9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/L3_R0038.wav,0.18,0.23,0.29,0.35,0.34,0.33,0.32,[-0.2883  1.9999  0.8859],[-0.2883  1.9999 -0.1141],9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/house.obj
9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/L3_R0049.wav,0.16,0.21,0.23,0.3,0.33,0.32,0.31,[-0.2883  1.9999  0.8859],[2.7117 0.9999 0.8859],9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/house.obj
9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/L3_R0058.wav,0.16,0.17,0.29,0.4,0.33,0.32,0.31,[-0.2883  1.9999  0.8859],[-1.2883  0.9999  1.8859],9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/house.obj
