rir_name,T60_125Hz,T60_250Hz,T60_500Hz,T60_1000Hz,T60_2000Hz,T60_4000Hz,T60_8000Hz,Source_Pos,Receiver_Pos,mesh_name,Distance
fe94c17a-ba89-49ae-91e1-9173ded16545/L2_R0010.wav,0.3,0.39,0.32,0.3,0.25,0.22,0.19,[ 4.2425  1.9    -2.4794],[ 4.2425  1.9    -3.4794],fe94c17a-ba89-49ae-91e1-9173ded16545/house.obj,1.0
fe94c17a-ba89-49ae-91e1-9173ded16545/L2_R0014.wav,0.34,0.32,0.33,0.31,0.25,0.22,0.19,[ 4.2425  1.9    -2.4794],[ 4.2425  0.9    -2.4794],fe94c17a-ba89-49ae-91e1-9173ded16545/house.obj,0.9999999999999999
370d8ff2-386a-4570-ab49-5f3db0891cf2/L3_R0011.wav,0.8,0.82,0.63,0.59,0.57,0.48,0.41,[ 0.1393  1.9    -6.3055],[ 0.1393  0.9    -6.3055],370d8ff2-386a-4570-ab49-5f3db0891cf2/house.obj,0.9999999999999999
370d8ff2-386a-4570-ab49-5f3db0891cf2/L3_R0019.wav,0.78,0.8,0.61,0.6,0.56,0.49,0.42,[ 0.1393  1.9    -6.3055],[ 1.1393  1.9    -6.3055],370d8ff2-386a-4570-ab49-5f3db0891cf2/house.obj,1.0
861d8253-3f0d-4a5a-9103-da83597d54f1/L3_R0012.wav,0.78,0.72,0.72,0.88,0.44,0.39,0.38,[-0.6503  0.9     2.2882],[-0.6503  1.9     2.2882],861d8253-3f0d-4a5a-9103-da83597d54f1/house.obj,0.9999999999999999
787e7cd0-14ab-420d-8862-b1d45ea47725/L1_R0024.wav,0.59,0.58,0.56,0.59,0.51,0.49,0.46,[ 3.5775  1.9    -1.0855],[ 3.5775  1.9    -0.0855],787e7cd0-14ab-420d-8862-b1d45ea47725/house.obj,0.9999999999999999
787e7cd0-14ab-420d-8862-b1d45ea47725/L2_R0014.wav,0.56,0.55,0.58,0.61,0.52,0.5,0.46,[ 2.5775  0.9    -2.0855],[ 2.5775  1.9    -2.0855],787e7cd0-14ab-420d-8862-b1d45ea47725/house.obj,0.9999999999999999
761b4fae-aa06-4e84-9685-8df2b30b1380/L4_R0015.wav,0.88,0.67,0.49,0.54,0.6,0.63,0.6,[-2.6299  0.9997 -2.7177],[-2.6299  0.9997 -1.7177],761b4fae-aa06-4e84-9685-8df2b30b1380/house.obj,0.9999999999999998
d6ffc1c3-4fdb-4b87-9e34-6a288879ae78/L4_R0019.wav,0.65,0.58,0.7,0.79,0.43,0.35,0.33,[-0.4563  1.9    -2.1681],[-0.4563  1.9    -3.1681],d6ffc1c3-4fdb-4b87-9e34-6a288879ae78/house.obj,1.0
c3587503-6184-487f-bf65-e3344f6378ff/L2_R0013.wav,0.43,0.34,0.36,0.41,0.21,0.17,0.16,[ 0.4571  1.9    -3.9734],[ 0.4571  1.9    -2.9734],c3587503-6184-487f-bf65-e3344f6378ff/house.obj,1.0
c3587503-6184-487f-bf65-e3344f6378ff/L4_R0019.wav,0.42,0.45,0.92,0.89,0.22,0.19,0.17,[-0.5429  1.9    -0.9734],[-0.5429  1.9     0.0266],c3587503-6184-487f-bf65-e3344f6378ff/house.obj,1.0
5468f835-2ff7-49f8-8b6b-d6ee930ac01a/L1_R0009.wav,1.18,0.94,1.18,1.34,0.87,0.94,0.98,[ 3.005  1.9   -0.8  ],[ 4.005  1.9   -0.8  ],5468f835-2ff7-49f8-8b6b-d6ee930ac01a/house.obj,1.0
5468f835-2ff7-49f8-8b6b-d6ee930ac01a/L4_R0011.wav,1.52,0.91,1.09,1.23,0.85,0.94,0.98,[0.005 1.9   0.2  ],[-0.995  1.9    0.2  ],5468f835-2ff7-49f8-8b6b-d6ee930ac01a/house.obj,1.0
6becfbdf-bb38-46cf-aca9-d9a9f388b31f/L2_R0035.wav,0.64,0.73,0.96,1.03,0.55,0.42,0.41,[-3.0583  0.9    -0.4991],[-3.0583  1.9    -0.4991],6becfbdf-bb38-46cf-aca9-d9a9f388b31f/house.obj,0.9999999999999999
28acfacc-d794-4ed0-b776-220b497a6b7e/L1_R0015.wav,0.51,0.42,0.43,0.55,0.51,0.45,0.37,[-6.4627  0.9     1.6369],[-5.4627  0.9     1.6369],28acfacc-d794-4ed0-b776-220b497a6b7e/house.obj,1.0
28acfacc-d794-4ed0-b776-220b497a6b7e/L2_R0001.wav,0.55,0.46,0.45,0.51,0.48,0.42,0.34,[-8.4627  1.9     0.6369],[-8.4627  0.9     0.6369],28acfacc-d794-4ed0-b776-220b497a6b7e/house.obj,0.9999999999999999
5a92fb82-10da-4b31-962a-2f8db50ff99b/L1_R0020.wav,0.64,0.43,0.44,0.44,0.36,0.35,0.33,[-3.1791  1.9996 -1.911 ],[-2.1791  1.9996 -1.911 ],5a92fb82-10da-4b31-962a-2f8db50ff99b/house.obj,1.0
b3737528-0ac2-4b43-8212-b5b0af9e0607/L1_R0061.wav,0.78,0.83,0.77,1.16,0.68,0.64,0.56,[0.5376 1.9    2.3292],[-0.4624  1.9     2.3292],b3737528-0ac2-4b43-8212-b5b0af9e0607/house.obj,1.0
b3737528-0ac2-4b43-8212-b5b0af9e0607/L2_R0035.wav,0.75,0.74,0.74,0.84,0.67,0.64,0.56,[-1.4624  1.9     0.3292],[-2.4624  1.9     0.3292],b3737528-0ac2-4b43-8212-b5b0af9e0607/house.obj,1.0000000000000002
a33765d2-6c9f-441e-a839-5de9d487648c/L3_R0025.wav,0.64,0.6,0.64,0.65,0.46,0.45,0.41,[2.9303 1.9    1.8855],[3.9303 1.9    1.8855],a33765d2-6c9f-441e-a839-5de9d487648c/house.obj,1.0
06e6dae8-1592-4278-8f40-ffa20cea11d3/L3_R0059.wav,0.49,0.57,0.54,0.68,0.61,0.49,0.43,[-1.1282  1.9     1.3907],[-0.1282  1.9     1.3907],06e6dae8-1592-4278-8f40-ffa20cea11d3/house.obj,1.0
acd6f194-3b7c-4a12-9f5f-95af94061449/L4_R0005.wav,0.26,0.26,0.28,0.33,0.24,0.22,0.22,[ 2.3699  1.9    -3.1472],[ 2.3699  1.9    -2.1472],acd6f194-3b7c-4a12-9f5f-95af94061449/house.obj,1.0
245f332a-ca6e-43e4-9d9f-fb3e03598b4e/L3_R0020.wav,0.61,0.73,0.7,1.1,1.21,1.2,1.08,[ 0.0405  1.9    -0.2503],[-0.9595  1.9    -0.2503],245f332a-ca6e-43e4-9d9f-fb3e03598b4e/house.obj,1.0
245f332a-ca6e-43e4-9d9f-fb3e03598b4e/L4_R0005.wav,0.69,0.67,0.79,1.13,1.22,1.2,1.09,[ 1.0405  1.9    -3.2503],[ 1.0405  1.9    -4.2503],245f332a-ca6e-43e4-9d9f-fb3e03598b4e/house.obj,1.0
6afccc1c-288d-429d-9c31-f28e8f0ac532/L1_R0067.wav,0.48,0.62,0.63,0.84,0.8,0.65,0.53,[1.2184 1.9    5.0006],[2.2184 1.9    5.0006],6afccc1c-288d-429d-9c31-f28e8f0ac532/house.obj,1.0
b3feffac-2847-4cdc-a6b7-7aca0cbb0c5e/L2_R0064.wav,0.25,0.22,0.29,0.39,0.44,0.4,0.38,[-3.4095  0.9995  2.8824],[-2.4095  0.9995  2.8824],b3feffac-2847-4cdc-a6b7-7aca0cbb0c5e/house.obj,1.0
7878771b-1ec8-48f6-b0a7-75607d1b3e88/L1_R0010.wav,0.68,0.68,0.77,1.06,0.34,0.32,0.31,[-2.0634  0.9997 -3.3194],[-2.0634  1.9997 -3.3194],7878771b-1ec8-48f6-b0a7-75607d1b3e88/house.obj,1.0
7cb939f4-6a28-402d-8833-395f5620309e/L2_R0004.wav,1.38,1.38,1.02,1.05,1.0,0.94,0.82,[ 0.7637  1.9999 -3.0962],[-0.2363  1.9999 -3.0962],7cb939f4-6a28-402d-8833-395f5620309e/house.obj,1.0
7cb939f4-6a28-402d-8833-395f5620309e/L5_R0001.wav,1.65,1.55,1.0,1.09,1.02,0.95,0.84,[ 0.7637  1.9999 -4.0962],[-0.2363  1.9999 -4.0962],7cb939f4-6a28-402d-8833-395f5620309e/house.obj,1.0
f7543d70-88eb-4b02-9c9a-e7292e1beb50/L1_R0007.wav,0.48,0.51,0.53,0.48,0.3,0.28,0.28,[ 0.3932  1.     -0.9557],[ 1.3932  1.     -0.9557],f7543d70-88eb-4b02-9c9a-e7292e1beb50/house.obj,1.0
7f351356-0d67-47b8-9a4b-11be446a4a1c/L2_R0020.wav,0.82,0.59,0.69,0.77,0.78,0.72,0.64,[3.268  1.9    1.7951],[3.268  1.9    0.7951],7f351356-0d67-47b8-9a4b-11be446a4a1c/house.obj,0.9999999999999999
0405ce07-e6d8-480e-8e3e-a699b9474b15/L1_R0063.wav,0.6,0.64,0.76,0.82,0.84,0.8,0.72,[-0.1312  0.9     1.1151],[-1.1312  0.9     1.1151],0405ce07-e6d8-480e-8e3e-a699b9474b15/house.obj,1.0
3ec24496-80f4-4ea1-b889-b3cb902d2a47/L2_R0023.wav,0.56,0.45,0.36,0.37,0.43,0.4,0.38,[-3.5772  1.9    -0.6599],[-3.5772  1.9    -1.6599],3ec24496-80f4-4ea1-b889-b3cb902d2a47/house.obj,0.9999999999999999
15060596-a24f-4f1e-abae-802e2a5d756b/L2_R0010.wav,0.44,0.53,0.77,0.72,0.44,0.38,0.34,[-2.0165  1.9     1.5933],[-2.0165  1.9     0.5933],15060596-a24f-4f1e-abae-802e2a5d756b/house.obj,0.9999999999999999
447ddf50-7fdb-43f4-ba37-b6735a1871f1/L2_R0099.wav,0.48,0.39,0.36,0.37,0.3,0.3,0.32,[2.14 0.9  3.36],[2.14 0.9  2.36],447ddf50-7fdb-43f4-ba37-b6735a1871f1/house.obj,1.0
e2e54170-715a-4bac-a2aa-5af903bf7d25/L5_R0051.wav,0.53,0.56,0.46,0.49,0.57,0.57,0.53,[4.585  0.62   2.1825],[3.585  0.62   2.1825],e2e54170-715a-4bac-a2aa-5af903bf7d25/house.obj,1.0
bd39d8e9-ce8d-4631-8400-d5cb88033a01/L3_R0010.wav,0.57,0.41,0.3,0.32,0.25,0.24,0.23,[32.4556  1.9    -1.9242],[31.4556  1.9    -1.9242],bd39d8e9-ce8d-4631-8400-d5cb88033a01/house.obj,0.9999999999999964
bbc93034-4e17-48e2-a52b-c09e966490e5/L3_R0067.wav,0.98,0.9,0.8,0.74,0.65,0.66,0.61,[-1.6987  1.9995  3.7117],[-1.6987  1.9995  4.7117],bbc93034-4e17-48e2-a52b-c09e966490e5/house.obj,1.0000000000000004
eb25553f-fc01-4dc0-b53b-fdc991d1abdd/L2_R0002.wav,0.53,0.52,0.47,0.49,0.45,0.4,0.37,[-1.1143  0.9    -0.3102],[-0.1143  0.9    -0.3102],eb25553f-fc01-4dc0-b53b-fdc991d1abdd/house.obj,1.0
7abc0487-dfe0-4040-985e-febd6513b1fe/L2_R0012.wav,1.13,1.12,1.09,1.11,0.59,0.56,0.5,[2.0862 2.9    0.5514],[1.0862 2.9    0.5514],7abc0487-dfe0-4040-985e-febd6513b1fe/house.obj,0.9999999999999998
7c21dd91-e3ba-46d9-b158-27c9a589e1fd/L3_R0034.wav,0.85,0.45,0.29,0.34,0.42,0.38,0.36,[ 0.6207  1.9    -0.0208],[0.6207 1.9    0.9792],7c21dd91-e3ba-46d9-b158-27c9a589e1fd/house.obj,1.0
1b37464e-7502-4990-a740-b6eedc419c8f/L3_R0001.wav,0.35,0.54,0.45,0.32,0.35,0.32,0.3,[-3.3209  1.9    -3.954 ],[-2.3209  1.9    -3.954 ],1b37464e-7502-4990-a740-b6eedc419c8f/house.obj,1.0
1b37464e-7502-4990-a740-b6eedc419c8f/L4_R0001.wav,0.34,0.51,0.38,0.32,0.34,0.31,0.3,[-2.3209  1.9    -2.954 ],[-2.3209  1.9    -3.954 ],1b37464e-7502-4990-a740-b6eedc419c8f/house.obj,1.0
9eb53417-9bbf-4482-805f-48e2fc7a7118/L1_R0016.wav,0.47,0.77,0.63,0.59,0.44,0.41,0.4,[3.7367 1.9    0.7305],[3.7367 0.9    0.7305],9eb53417-9bbf-4482-805f-48e2fc7a7118/house.obj,0.9999999999999999
9eb53417-9bbf-4482-805f-48e2fc7a7118/L1_R0019.wav,0.51,0.67,0.67,0.64,0.45,0.42,0.4,[3.7367 1.9    0.7305],[2.7367 1.9    0.7305],9eb53417-9bbf-4482-805f-48e2fc7a7118/house.obj,1.0
cd9ef0ed-362a-40a5-b233-cef072ad22ba/L3_R0028.wav,1.54,1.9,1.76,1.7,0.65,0.47,0.44,[-3.8116  1.9     2.3164],[-3.8116  1.9     3.3164],cd9ef0ed-362a-40a5-b233-cef072ad22ba/house.obj,1.0
abbd2623-75f1-4c73-9a8b-8378ae87416b/L5_R0024.wav,0.55,0.67,0.61,0.58,0.62,0.61,0.56,[-0.8316  1.8    -1.8436],[-0.8316  1.8    -2.8436],abbd2623-75f1-4c73-9a8b-8378ae87416b/house.obj,1.0
82ca019e-1d91-41a7-99e1-2bec18b3b331/L2_R0008.wav,0.13,0.16,0.24,0.25,0.23,0.22,0.21,[-1.0264  0.9     1.226 ],[-1.0264  0.9     0.226 ],82ca019e-1d91-41a7-99e1-2bec18b3b331/house.obj,1.0
ca7fcdab-fe5d-4d29-83cc-ba01faf4870b/L2_R0003.wav,0.33,0.43,0.82,1.13,0.24,0.12,0.11,[2.291 1.9   0.601],[ 2.291  1.9   -0.399],ca7fcdab-fe5d-4d29-83cc-ba01faf4870b/house.obj,1.0
ca7fcdab-fe5d-4d29-83cc-ba01faf4870b/L4_R0005.wav,0.38,0.4,0.71,0.77,0.19,0.12,0.11,[3.291 1.9   0.601],[4.291 1.9   0.601],ca7fcdab-fe5d-4d29-83cc-ba01faf4870b/house.obj,1.0000000000000004
54843f72-a34a-41b9-9483-56ac743082cc/L3_R0003.wav,0.66,0.53,0.72,0.61,0.65,0.66,0.61,[-11.3676   1.9     -6.3642],[-12.3676   1.9     -6.3642],54843f72-a34a-41b9-9483-56ac743082cc/house.obj,1.0
55483840-e64b-4fa6-800e-73f7d14ac319/L2_R0061.wav,0.12,0.11,0.18,0.24,0.18,0.16,0.14,[4.844  0.9    2.9441],[3.844  0.9    2.9441],55483840-e64b-4fa6-800e-73f7d14ac319/house.obj,1.0000000000000004
55483840-e64b-4fa6-800e-73f7d14ac319/L3_R0037.wav,0.1,0.09,0.12,0.16,0.17,0.15,0.14,[3.844  1.9    0.9441],[2.844  1.9    0.9441],55483840-e64b-4fa6-800e-73f7d14ac319/house.obj,1.0
45901852-d737-4d77-8e67-cf416d449fe2/L4_R0001.wav,0.72,0.64,0.76,0.82,0.54,0.6,0.6,[-2.0872  1.9    -1.177 ],[-1.0872  1.9    -1.177 ],45901852-d737-4d77-8e67-cf416d449fe2/house.obj,1.0000000000000002
45901852-d737-4d77-8e67-cf416d449fe2/L4_R0003.wav,0.77,0.65,0.71,0.78,0.54,0.58,0.59,[-2.0872  1.9    -1.177 ],[-2.0872  1.9    -0.177 ],45901852-d737-4d77-8e67-cf416d449fe2/house.obj,1.0
625cc958-7f61-487f-a076-427034fedc1a/L2_R0011.wav,0.64,0.62,0.4,0.48,0.5,0.48,0.43,[-1.9784  2.     -1.9434],[-1.9784  2.     -2.9434],625cc958-7f61-487f-a076-427034fedc1a/house.obj,1.0
fd643138-4d1b-454e-abbf-52acab780f31/L1_R0007.wav,0.78,0.72,0.63,0.59,0.5,0.43,0.35,[-1.5465  1.9     3.3479],[-2.5465  1.9     3.3479],fd643138-4d1b-454e-abbf-52acab780f31/house.obj,1.0
fd643138-4d1b-454e-abbf-52acab780f31/L2_R0005.wav,0.8,0.82,0.67,0.67,0.5,0.43,0.36,[-1.5465  1.9     0.3479],[-1.5465  1.9     1.3479],fd643138-4d1b-454e-abbf-52acab780f31/house.obj,1.0
fd643138-4d1b-454e-abbf-52acab780f31/L5_R0005.wav,0.78,0.81,0.58,0.61,0.5,0.43,0.36,[-1.5465  1.9     2.3479],[-1.5465  1.9     1.3479],fd643138-4d1b-454e-abbf-52acab780f31/house.obj,1.0
a7449906-43ae-4a5c-871a-51db33ae4608/L5_R0010.wav,0.57,0.6,0.68,0.77,0.82,0.84,0.79,[-0.4932  1.9998 -1.585 ],[-0.4932  1.9998 -2.585 ],a7449906-43ae-4a5c-871a-51db33ae4608/house.obj,1.0
8aa62a91-e14a-4523-860f-c96f92980fdb/L1_R0034.wav,0.35,0.4,0.54,0.57,0.43,0.33,0.3,[-3.2507  0.9     2.132 ],[-3.2507  1.9     2.132 ],8aa62a91-e14a-4523-860f-c96f92980fdb/house.obj,0.9999999999999999
8aa62a91-e14a-4523-860f-c96f92980fdb/L5_R0046.wav,0.57,0.59,0.69,0.76,0.47,0.4,0.35,[0.7493 0.9    3.132 ],[0.7493 1.9    3.132 ],8aa62a91-e14a-4523-860f-c96f92980fdb/house.obj,0.9999999999999999
da87cfd5-cd48-4394-90cc-ac1765458c3e/L2_R0015.wav,0.48,0.38,0.27,0.27,0.32,0.29,0.26,[-2.0869  1.     -1.1348],[-2.0869  1.     -0.1348],da87cfd5-cd48-4394-90cc-ac1765458c3e/house.obj,1.0
29008880-a914-4152-9397-c417745998d7/L4_R0018.wav,0.99,0.82,0.8,0.72,0.52,0.44,0.36,[-2.5287  0.9995 -0.1737],[-1.5287  0.9995 -0.1737],29008880-a914-4152-9397-c417745998d7/house.obj,1.0000000000000002
4704fc8f-c4e8-4a68-92f6-5abdc54d327d/L2_R0008.wav,0.09,0.05,0.02,0.01,0.01,0.02,0.02,[ 3.6573 -0.2    -2.4259],[ 4.6573 -0.2    -2.4259],4704fc8f-c4e8-4a68-92f6-5abdc54d327d/house.obj,1.0
afda8ff8-1350-49b1-99a6-f138c46fb6ab/L5_R0057.wav,0.67,0.76,0.93,1.06,0.51,0.38,0.37,[2.255  0.9987 0.8536],[3.255  0.9987 0.8536],afda8ff8-1350-49b1-99a6-f138c46fb6ab/house.obj,1.0
f385547b-42fa-485e-bc25-ab752182db10/L1_R0063.wav,0.78,0.69,0.66,0.8,0.86,0.81,0.69,[-4.3875  0.9     0.0139],[-4.3875  0.9    -0.9861],f385547b-42fa-485e-bc25-ab752182db10/house.obj,1.0
cbce76fc-24b3-460d-baea-540ca4366f3c/L2_R0003.wav,0.91,0.54,0.59,0.55,0.47,0.44,0.44,[-2.293   1.9     3.5021],[-2.293   0.9     3.5021],cbce76fc-24b3-460d-baea-540ca4366f3c/house.obj,0.9999999999999999
cbce76fc-24b3-460d-baea-540ca4366f3c/L3_R0008.wav,0.62,0.63,0.6,0.56,0.46,0.45,0.44,[-2.293   1.9     5.5021],[-2.293   1.9     6.5021],cbce76fc-24b3-460d-baea-540ca4366f3c/house.obj,1.0
cbce76fc-24b3-460d-baea-540ca4366f3c/L4_R0006.wav,0.66,0.65,0.58,0.55,0.47,0.45,0.44,[-4.293   1.9     4.5021],[-4.293   1.9     5.5021],cbce76fc-24b3-460d-baea-540ca4366f3c/house.obj,1.0
cbce76fc-24b3-460d-baea-540ca4366f3c/L5_R0006.wav,0.6,0.74,0.62,0.56,0.47,0.45,0.44,[-3.293   1.9     5.5021],[-4.293   1.9     5.5021],cbce76fc-24b3-460d-baea-540ca4366f3c/house.obj,1.0
5346b2c0-e86e-480a-93d8-ad31e5b07856/L1_R0053.wav,0.44,0.48,0.52,0.89,0.91,0.89,0.79,[3.2711 0.9    3.8374],[2.2711 0.9    3.8374],5346b2c0-e86e-480a-93d8-ad31e5b07856/house.obj,1.0
3deec4df-5cbc-436b-a264-f97c25dddc62/L2_R0011.wav,0.49,0.55,0.6,0.51,0.47,0.42,0.37,[ 0.0267  1.9975 -4.1774],[ 0.0267  1.9975 -5.1774],3deec4df-5cbc-436b-a264-f97c25dddc62/house.obj,1.0
a642f3da-97a3-48fc-b36b-582797d5faa1/L1_R0065.wav,0.23,0.19,0.18,0.21,0.23,0.2,0.19,[4.2946 0.9998 3.4454],[4.2946 1.9998 3.4454],a642f3da-97a3-48fc-b36b-582797d5faa1/house.obj,1.0
ab076b4d-2017-4407-989a-75c96df7fbdc/L5_R0003.wav,0.11,0.18,0.13,0.14,0.16,0.14,0.14,[ 1.3932  1.     -0.9557],[ 1.3932  1.     -1.9557],ab076b4d-2017-4407-989a-75c96df7fbdc/house.obj,1.0
867472d9-333d-45b7-92ae-269dd6b5117d/L2_R0011.wav,0.99,0.83,0.73,0.69,0.6,0.58,0.55,[-0.1083  1.9     5.8672],[-0.1083  1.9     4.8672],867472d9-333d-45b7-92ae-269dd6b5117d/house.obj,1.0
867472d9-333d-45b7-92ae-269dd6b5117d/L4_R0004.wav,0.96,0.94,0.76,0.71,0.6,0.58,0.56,[1.8917 1.9    2.8672],[1.8917 1.9    1.8672],867472d9-333d-45b7-92ae-269dd6b5117d/house.obj,1.0
cda4cf9a-0f0e-405a-a274-ba15991fcb86/L1_R0021.wav,0.47,0.53,0.67,0.6,0.49,0.46,0.43,[-1.1045  0.9981 -2.6291],[-1.1045  1.9981 -2.6291],cda4cf9a-0f0e-405a-a274-ba15991fcb86/house.obj,1.0
b41434c7-ea34-404b-a426-34221b17c942/L1_R0063.wav,0.73,0.85,0.71,0.5,0.44,0.34,0.3,[0.8847 1.9998 0.5782],[1.8847 1.9998 0.5782],b41434c7-ea34-404b-a426-34221b17c942/house.obj,1.0
3dae8246-5f5e-4a15-96fb-c001b3496fc1/L4_R0057.wav,0.12,0.13,0.12,0.15,0.16,0.16,0.14,[3.746  1.9972 1.8265],[2.746  1.9972 1.8265],3dae8246-5f5e-4a15-96fb-c001b3496fc1/house.obj,1.0
1cdd5670-0523-46bb-8623-f9ad63f4c878/L1_R0009.wav,0.88,0.81,0.83,0.83,0.34,0.28,0.26,[-1.234   0.9993 -5.0936],[-1.234   1.9993 -5.0936],1cdd5670-0523-46bb-8623-f9ad63f4c878/house.obj,1.0
1cdd5670-0523-46bb-8623-f9ad63f4c878/L5_R0083.wav,0.65,0.68,0.84,0.81,0.42,0.36,0.34,[-6.234   1.9993  0.9064],[-5.234   1.9993  0.9064],1cdd5670-0523-46bb-8623-f9ad63f4c878/house.obj,1.0
5df48768-5e1b-4db0-9ca1-97ad05d9a896/L4_R0071.wav,0.42,0.53,0.46,0.46,0.47,0.47,0.46,[3.3267 0.9    2.3569],[3.3267 1.9    2.3569],5df48768-5e1b-4db0-9ca1-97ad05d9a896/house.obj,0.9999999999999999
19937077-943b-4751-ac40-4eb60941a9e1/L1_R0007.wav,0.32,0.35,0.42,0.5,0.54,0.53,0.48,[0.4294 1.9    0.705 ],[-0.5706  1.9     0.705 ],19937077-943b-4751-ac40-4eb60941a9e1/house.obj,1.0
19937077-943b-4751-ac40-4eb60941a9e1/L5_R0012.wav,0.29,0.43,0.5,0.51,0.55,0.54,0.49,[3.4294 1.9    2.705 ],[3.4294 1.9    1.705 ],19937077-943b-4751-ac40-4eb60941a9e1/house.obj,1.0
47230ba1-5a12-450a-80da-80527cc31c35/L1_R0022.wav,0.35,0.5,0.48,0.48,0.41,0.36,0.33,[-2.8095  1.9     0.5628],[-2.8095  1.9    -0.4372],47230ba1-5a12-450a-80da-80527cc31c35/house.obj,1.0
b6621d12-ee4c-4891-aa76-a1994999b84f/L2_R0001.wav,0.46,0.54,0.57,0.56,0.51,0.51,0.47,[-0.62    0.9    -0.4409],[-1.62    0.9    -0.4409],b6621d12-ee4c-4891-aa76-a1994999b84f/house.obj,1.0
b6621d12-ee4c-4891-aa76-a1994999b84f/L3_R0003.wav,0.54,0.52,0.81,0.95,0.52,0.51,0.48,[-1.62    1.9     0.5591],[-1.62    1.9     1.5591],b6621d12-ee4c-4891-aa76-a1994999b84f/house.obj,0.9999999999999999
6199f72d-763d-4d11-9ce2-d9c896428784/L3_R0033.wav,0.78,1.1,1.24,1.23,0.77,0.66,0.53,[0.4286 1.9    3.6222],[0.4286 1.9    2.6222],6199f72d-763d-4d11-9ce2-d9c896428784/house.obj,1.0
6199f72d-763d-4d11-9ce2-d9c896428784/L5_R0014.wav,0.86,1.05,1.25,1.21,0.79,0.67,0.53,[1.4286 1.9    0.6222],[1.4286 0.9    0.6222],6199f72d-763d-4d11-9ce2-d9c896428784/house.obj,0.9999999999999999
4dada95f-ed81-4d19-83c9-c39b765e0cf3/L1_R0023.wav,0.42,0.42,0.23,0.23,0.21,0.18,0.17,[ 2.2187  0.9    -5.3206],[ 2.2187  1.9    -5.3206],4dada95f-ed81-4d19-83c9-c39b765e0cf3/house.obj,0.9999999999999999
4dada95f-ed81-4d19-83c9-c39b765e0cf3/L5_R0022.wav,0.36,0.25,0.19,0.21,0.21,0.18,0.17,[ 1.2187  1.9    -6.3206],[ 1.2187  1.9    -5.3206],4dada95f-ed81-4d19-83c9-c39b765e0cf3/house.obj,1.0
8565e208-9e7e-4529-804a-23052c33631e/L4_R0005.wav,1.73,1.33,1.07,0.89,0.78,0.78,0.69,[-1.3887  0.9999 -4.5124],[-1.3887  1.9999 -4.5124],8565e208-9e7e-4529-804a-23052c33631e/house.obj,1.0
fb7eaa9c-d3ad-4a69-b721-839619011a93/L1_R0018.wav,0.86,0.67,0.66,0.67,0.39,0.32,0.3,[1.3666 1.9    0.9321],[1.3666 1.9    1.9321],fb7eaa9c-d3ad-4a69-b721-839619011a93/house.obj,0.9999999999999999
ed0f9c74-bc76-4290-bd21-27912daaee79/L5_R0004.wav,0.68,0.47,0.34,0.33,0.36,0.33,0.32,[ 1.9063  0.9999 -1.6588],[ 1.9063  0.9999 -2.6588],ed0f9c74-bc76-4290-bd21-27912daaee79/house.obj,0.9999999999999998
ed0f9c74-bc76-4290-bd21-27912daaee79/L5_R0019.wav,0.75,0.44,0.37,0.35,0.35,0.34,0.32,[ 1.9063  0.9999 -1.6588],[ 1.9063  1.9999 -1.6588],ed0f9c74-bc76-4290-bd21-27912daaee79/house.obj,1.0
aec85703-bae5-4002-b9d4-348c146e0b44/L1_R0017.wav,1.88,1.51,1.23,1.25,0.81,0.79,0.72,[-0.855   0.9    -2.3318],[-0.855   0.9    -3.3318],aec85703-bae5-4002-b9d4-348c146e0b44/house.obj,1.0
aa7ed7ec-e587-4c47-bf33-c4de0cac0f44/L1_R0051.wav,1.1,0.59,0.51,0.49,0.43,0.38,0.34,[1.48 0.9  0.19],[2.48 0.9  0.19],aa7ed7ec-e587-4c47-bf33-c4de0cac0f44/house.obj,1.0
03ce6fa9-d13b-4fa8-885b-b3cb1020ebee/L4_R0021.wav,0.49,0.38,0.38,0.39,0.38,0.36,0.34,[ 2.1829  0.9    -1.3894],[ 3.1829  0.9    -1.3894],03ce6fa9-d13b-4fa8-885b-b3cb1020ebee/house.obj,1.0
c6c7d88a-9f06-4f43-b065-6c07c29f0ddd/L2_R0066.wav,0.37,0.39,0.47,0.51,0.44,0.39,0.32,[-3.77    0.9997  4.1677],[-3.77    0.9997  3.1677],c6c7d88a-9f06-4f43-b065-6c07c29f0ddd/house.obj,1.0
e99e9c29-fb4f-4f85-83ed-2cb3bce8205d/L1_R0021.wav,0.59,0.48,0.44,0.43,0.35,0.31,0.29,[-3.7867  1.9    -6.6364],[-3.7867  1.9    -5.6364],e99e9c29-fb4f-4f85-83ed-2cb3bce8205d/house.obj,1.0
e99e9c29-fb4f-4f85-83ed-2cb3bce8205d/L2_R0015.wav,0.55,0.46,0.4,0.42,0.34,0.32,0.29,[-6.7867  0.9    -5.6364],[-7.7867  0.9    -5.6364],e99e9c29-fb4f-4f85-83ed-2cb3bce8205d/house.obj,1.0
e99e9c29-fb4f-4f85-83ed-2cb3bce8205d/L3_R0008.wav,0.56,0.37,0.36,0.75,0.36,0.31,0.29,[-8.7867  1.9    -6.6364],[-8.7867  0.9    -6.6364],e99e9c29-fb4f-4f85-83ed-2cb3bce8205d/house.obj,0.9999999999999999
